StationID,StationName,Latitude (Decimal Degrees),Longitude (Decimal Degrees),StationProvinceShort
1828,HART RIVER,64.65,-136.78,YT
1829,HERSCHEL ISLAND,69.5,-139.25,YT
1830,HERSCHEL ISLAND,69.57,-138.91,YT
1831,HOWARDS PASS,62.47,-129.2,YT
1832,HUDSON BAY MINE,63.18,-130.17,YT
1833,IRON CREEK,60.02,-127.85,YT
1834,IVVAVIK NAT. PARK,69.16,-140.15,YT
1835,JOHNSONS CROSSING,60.48,-133.3,YT
1836,KENO HILL,63.93,-135.2,YT
1837,KING POINT (AUT),69.08,-138.02,YT
1838,KLONDIKE,64.45,-138.22,YT
1839,KLUANE LAKE,61.02,-138.4,YT
1840,KOMAKUK BEACH,69.61,-140.2,YT
1841,KOMAKUK BEACH A,69.58,-140.18,YT
1842,LITTLE GOLD CREEK,64.08,-141.0,YT
1843,MACMILLAN PASS,63.24,-130.04,YT
1844,MACMILLAN PASS,63.17,-130.2,YT
1845,MACTUNG,63.28,-130.18,YT
1846,MARGARET LAKE,68.8,-140.85,YT
1847,MARSH LAKE,60.43,-134.25,YT
1848,MACPASS AIRSTRIP,63.18,-130.18,YT
1849,MAYO A,63.62,-135.87,YT
1850,MAYO A,63.62,-135.87,YT
1851,MAYO A,63.62,-135.87,YT
1852,MAYO ROAD,60.88,-135.18,YT
1853,MCQUESTEN,63.59,-137.52,YT
1854,MCQUESTEN,63.55,-137.4,YT
1855,MINTO,62.63,-137.25,YT
1856,MOOSE CREEK,63.52,-137.02,YT
1857,MORLEY RIVER,60.02,-132.17,YT
1858,MOUNTAIN VIEW LODGE,61.63,-139.67,YT
1859,NEW IMPERIAL,60.63,-135.08,YT
1860,OGILVIE RIVER,65.36,-138.31,YT
1861,OLD CROW A,67.57,-139.84,YT
1862,OLD CROW A,67.57,-139.84,YT
1863,OLD CROW RCS,67.57,-139.84,YT
1864,OLD CROW A,67.57,-139.84,YT
1865,OTTER FALLS NCPC,61.03,-137.05,YT
1866,PAINT MOUNTAIN TOWER,60.83,-137.5,YT
1867,PARKIN,66.23,-137.28,YT
1868,PELLY RANCH,62.83,-137.31,YT
1869,PELLY RANCH FORT SELKIRK,62.82,-137.37,YT
1870,PORTER CREEK WAHL,60.77,-135.12,YT
1871,QUIET LAKE,61.15,-133.07,YT
1872,QUILL CREEK,61.45,-139.25,YT
1874,RANCHERIA,60.08,-130.6,YT
1875,ROCK RIVER,66.98,-136.22,YT
1876,ROSS RIVER A,61.97,-132.43,YT
1877,ROSS RIVER YTG,61.98,-132.45,YT
1878,RUSSELL CREEK,63.03,-133.38,YT
1879,SAM LAKE,68.42,-138.62,YT
1880,SATAH RIVER,66.87,-134.2,YT
1881,SHELDON LAKE,62.62,-131.28,YT
1882,SHINGLE POINT A,68.95,-137.22,YT
1883,SIMPSON TOWER,61.4,-129.47,YT
1884,HOUR LAKE,61.18,-129.13,YT
1885,KETZA RIVER MINE,61.52,-132.27,YT
1886,MACPHERSON,60.82,-135.22,YT
1887,DAWSON,64.06,-139.13,YT
1888,MIDWAY LODGE,62.53,-136.75,YT
1889,SNAG A,62.37,-140.4,YT
1890,STEWART CROSSING,63.38,-136.68,YT
1891,STEWART CROSSING TOWER,63.42,-136.68,YT
1892,STEWART RIVER,63.32,-139.43,YT
1893,STOKES POINT,69.35,-138.77,YT
1894,SUNNYDALE,64.05,-139.47,YT
1895,SWEDE CREEK,64.1,-139.75,YT
1896,SWIFT RIVER,60.0,-131.18,YT
1897,TAGISH,60.3,-134.27,YT
1898,TAGISH TOWER,60.27,-134.18,YT
1899,TAKHINI RIVER RANCH,60.95,-135.57,YT
1900,TESLIN,60.17,-132.75,YT
1901,TESLIN A,60.17,-132.74,YT
1902,TESLIN A,60.17,-132.74,YT
1903,TESLIN (AUT),60.17,-132.73,YT
1904,TESLIN A,60.17,-132.74,YT
1905,TOM CREEK TOWER,60.28,-128.98,YT
1906,TRANSPORT TOWER,60.17,-130.0,YT
1907,TUCHITUA,60.93,-129.22,YT
1908,TWO PETE CREEK,62.63,-133.7,YT
1909,WATSON LAKE A,60.12,-128.82,YT
1910,WATSON LAKE A,60.12,-128.82,YT
1911,WATSON LAKE A,60.12,-128.82,YT
1912,WATSON LAKE (AUT),60.12,-128.83,YT
1913,WATSON LAKE YTG,60.07,-128.72,YT
1914,WHITEHORSE,60.72,-135.05,YT
1915,WHITEHORSE A,60.71,-135.07,YT
1916,WHITEHORSE A,60.71,-135.07,YT
1917,WHITEHORSE AUTO,60.73,-135.1,YT
1918,WHITEHORSE RIVERDALE,60.71,-135.03,YT
1919,WHITEHORSE WSO,60.73,-135.08,YT
1920,WOLF CREEK,60.58,-134.95,YT
1921,WOLF CREEK,60.5,-134.95,YT
1922,AKLAVIK A,68.22,-135.01,NT
1923,AKLAVIK A,68.22,-135.01,NT
1924,AKLAVIK A,68.22,-135.01,NT
1925,AKLAVIK RADIOSONDE,68.23,-135.0,NT
1926,ANGUS TOWER,60.35,-114.28,NT
1927,ARCTIC RED RIVER,67.45,-133.73,NT
1928,ATKINSON POINT,69.93,-131.4,NT
1929,BEAR TOWER,60.52,-113.23,NT
1930,CADILLAC MINE,61.53,-124.75,NT
1931,CAMERON HILLS,60.3,-117.05,NT
1932,CAMSELL RIVER (AUT),65.62,-118.12,NT
1933,CAPE BATHURST,70.55,-127.95,NT
1934,CAPE PARRY A,70.17,-124.72,NT
1935,CLIFTON POINT,69.2,-118.63,NT
1936,CLUT LAKE (AUT),65.6,-117.77,NT
1937,COLOMAC MINE,64.42,-115.1,NT
1938,COLVILLE LAKE,67.02,-126.12,NT
1939,COLVILLE LAKE A,67.02,-126.13,NT
1940,DELINE A,65.21,-123.44,NT
1941,DELINE CS,65.21,-123.43,NT
1942,DELINE A,65.21,-123.44,NT
1943,DEADMEN VALLEY,61.26,-124.47,NT
1944,DELINE A,65.21,-123.44,NT
1945,DIAVIK DIAMOND MINE,64.49,-110.35,NT
1946,FLAT RIVER,61.97,-128.2,NT
1947,FORT FRANKLIN,65.18,-123.43,NT
1948,FORT GOOD HOPE A,66.24,-128.65,NT
1949,FORT GOOD HOPE A,66.24,-128.65,NT
1950,FORT GOOD HOPE A,66.24,-128.65,NT
1951,FORT GOOD HOPE CS,66.24,-128.64,NT
1952,FORT GOOD HOPE 2,66.25,-128.63,NT
1953,FORT LIARD A,60.24,-123.47,NT
1954,FORT LIARD A,60.24,-123.47,NT
1955,FORT LIARD,60.23,-123.47,NT
1956,FORT LIARD A,60.24,-123.47,NT
1957,FORT MCPHERSON A,67.41,-134.86,NT
1958,FORT MCPHERSON,67.43,-134.88,NT
1959,FORT MCPHERSON A,67.41,-134.86,NT
1960,FORT MCPHERSON NWLFS,69.45,-134.83,NT
1961,FORT MCPHERSON A,67.41,-134.86,NT
1962,TULITA A,64.91,-125.57,NT
1963,TULITA A,64.91,-125.57,NT
1964,TULITA A,64.91,-125.57,NT
1965,FORT PROVIDENCE,61.32,-117.6,NT
1966,FORT PROVIDENCE,61.33,-117.67,NT
1967,FORT RELIANCE,62.72,-109.17,NT
1968,FORT RELIANCE (AUT),62.71,-109.17,NT
1969,FORT RESOLUTION,61.17,-113.67,NT
1970,FORT RESOLUTION A,61.18,-113.69,NT
1971,FORT RESOLUTION A,61.18,-113.69,NT
1972,FORT RESOLUTION A,61.18,-113.69,NT
1973,FORT SIMPSON,61.87,-121.35,NT
1974,FORT SIMPSON A,61.76,-121.24,NT
1975,FORT SIMPSON CLIMATE,61.76,-121.24,NT
1976,FORT SIMPSON A,61.76,-121.24,NT
1977,FORT SIMPSON A,61.76,-121.24,NT
1978,FORT SIMPSON CDA,61.87,-121.35,NT
1979,FORT SIMPSON,61.76,-121.24,NT
1980,FORT SMITH,60.0,-111.93,NT
1981,FORT SMITH,60.0,-111.87,NT
1982,FORT SMITH A,60.02,-111.96,NT
1983,FORT SMITH A,60.02,-111.96,NT
1984,FORT SMITH CLIMATE,60.03,-111.93,NT
1985,FORT SMITH A,60.02,-111.96,NT
1986,FRANK CHANNEL,62.78,-115.95,NT
1987,HALDANE RIVER,67.07,-121.1,NT
1988,HANBURY RIVER,63.6,-105.13,NT
1989,HART LAKE,60.85,-116.63,NT
1990,HAY RIVER,60.85,-115.95,NT
1991,HAY RIVER A,60.84,-115.78,NT
1992,HAY RIVER A,60.84,-115.78,NT
1993,HAY RIVER CLIMATE,60.84,-115.78,NT
1994,HAY RIVER A,60.84,-115.78,NT
1995,HAY RIVER PARADISE GDNS,60.65,-116.0,NT
1996,HORN PLATEAU,62.13,-118.12,NT
1997,HORN RIVER,61.5,-118.03,NT
1998,HORTON RIVER,70.03,-126.96,NT
1999,INDIN RIVER,64.39,-115.02,NT
2000,INNER WHALEBACKS,61.92,-113.73,NT
2001,INUVIK CR10,68.3,-133.48,NT
2002,INUVIK A,68.3,-133.48,NT
2003,INUVIK A,68.3,-133.48,NT
2004,INUVIK AWOS A,68.3,-133.48,NT
2005,INUVIK CLIMATE,68.32,-133.52,NT
2006,INUVIK CDA,68.3,-133.48,NT
2007,INUVIK UA,68.32,-133.52,NT
2008,JEAN MARIE,61.35,-120.78,NT
2009,KEATS POINT,69.67,-121.67,NT
2010,WHATI,63.13,-117.24,NT
2011,LIARD TOWER,60.3,-123.52,NT
2012,LUTSELK'E A,62.42,-110.68,NT
2013,LUTSELK'E A,62.42,-110.68,NT
2014,LYNX LAKE,62.47,-106.88,NT
2015,NAHANNI BUTTE,61.08,-123.38,NT
2016,NAHANNI VALLEY,61.05,-123.37,NT
2017,NICHOLSON PENINSULA,69.93,-128.97,NT
2018,NICHOLSON PENINSULA 2,69.92,-128.97,NT
2019,NICHOLSON PENINSULA 1,69.92,-128.97,NT
2020,NORMAN WELLS A,65.28,-126.8,NT
2021,NORMAN WELLS A,65.28,-126.8,NT
2022,NORMAN WELLS SITE 1,65.28,-126.83,NT
2023,NORMAN WELLS SITE 2,65.28,-126.83,NT
2024,NORMAN WELLS SITE 3,65.27,-126.7,NT
2025,NORMAN WELLS SITE 4,65.27,-126.7,NT
2026,NORMAN WELLS CLIMATE,65.29,-126.75,NT
2027,PAULATUK A,69.36,-124.08,NT
2028,PAULATUK A,69.36,-124.08,NT
2029,PAULATUK A,69.36,-124.08,NT
2030,PAULATUK,69.36,-124.08,NT
2031,PEARCE POINT,69.82,-122.7,NT
2032,PELLY ISLAND,69.63,-135.44,NT
2033,PINE POINT,60.83,-114.47,NT
2034,PINE POINT,60.87,-114.37,NT
2035,PORTER LAKE,61.7,-108.0,NT
2036,PORT RADIUM,66.08,-118.03,NT
2037,PORT RADIUM (AUT),66.08,-117.93,NT
2038,POWDER LAKE,61.97,-108.62,NT
2039,QAVVIK LAKE,68.25,-122.1,NT
2040,RABBIT KETTLE,61.96,-127.21,NT
2041,GAMETI,64.11,-117.33,NT
2042,RAE LAKES,64.12,-117.35,NT
2043,GAMETI AIRPORT,64.12,-117.31,NT
2044,GAMETI A,64.12,-117.31,NT
2045,GAMETI A,64.12,-117.31,NT
2046,RAMPART RIVER,65.95,-130.47,NT
2047,ST CHARLES CREEK,64.78,-124.22,NT
2048,SANS SAULT RAPIDS,65.67,-128.82,NT
2049,SNARE RAPIDS,63.52,-116.0,NT
2050,SNOWDRIFT,62.4,-110.73,NT
2051,TSICHU RIVER,63.3,-129.82,NT
2052,TSU LAKE,60.68,-111.87,NT
2053,TUKTOYAKTUK,69.47,-132.98,NT
2054,TUKTOYAKTUK,69.45,-133.0,NT
2055,TUKTOYAKTUK A,69.43,-133.03,NT
2056,TUKTOYAKTUK A,69.43,-133.03,NT
2057,TUKTOYAKTUK A,69.43,-133.03,NT
2058,TUKTOYAKTUK,69.43,-133.02,NT
2059,TUKTUT NOGAIT,69.2,-122.36,NT
2060,TUNDRA MINE,64.03,-111.17,NT
2061,TUNGSTEN,61.95,-128.25,NT
2062,TUNUNUK,69.02,-134.68,NT
2063,TWIN GORGES,60.25,-111.8,NT
2064,VIRGINIA FALLS,61.63,-125.8,NT
2065,WEKWEETI A,64.19,-114.08,NT
2066,WRIGLEY A,63.21,-123.44,NT
2067,WRIGLEY A,63.21,-123.44,NT
2068,WRIGLEY A,63.21,-123.44,NT
2069,YELLOWKNIFE A,62.46,-114.44,NT
2070,YELLOWKNIFE A,62.46,-114.44,NT
2071,YELLOWKNIFE AIRPORT,62.47,-114.45,NT
2072,YELLOWKNIFE-HENDERSON,62.45,-114.38,NT
2073,YELLOWKNIFE CS,62.47,-114.45,NT
2074,YELLOWKNIFE HYDRO,62.67,-114.25,NT
2075,YOHIN,61.24,-123.74,NT
2076,LIVERPOOL BAY,69.6,-130.91,NT
2077,LITTLE CHICAGO,67.18,-130.23,NT
2078,LITTLE DOCTOR LAKE,61.9,-123.25,NT
2079,TUKTOYAKTUK 1,69.44,-133.0,NT
2080,SAMBAA K'E,60.44,-121.24,NT
2081,MARIAN LAKE TOWER,63.07,-116.88,NT
2082,GREAT SLAVE LAKE BUOY,61.18,-115.32,NT
2083,LUTSELK'E A,62.42,-110.68,NT
2084,LUTSELK'E CS,62.42,-110.69,NT
2085,GRAY LAKE,61.92,-108.43,NT
2086,STORM HILLS,68.91,-133.94,NT
2087,EKATI A,64.7,-110.61,NT
2088,LINDBURG LANDING,61.13,-122.85,NT
2089,LOWER CARP LAKE,63.6,-113.86,NT
2090,TRAIL VALLEY,68.75,-133.5,NT
2091,ARVIAT AWOS,61.1,-94.07,NU
2092,ARVIAT A,61.09,-94.07,NU
2093,ARVIAT A,61.09,-94.07,NU
2094,BAKER LAKE A,64.3,-96.08,NU
2095,BAKER LAKE CLIMATE,64.32,-96.0,NU
2096,BAKER LAKE A,64.3,-96.08,NU
2097,BAKER LAKE A,64.3,-96.08,NU
2098,BATHURST INLET,66.83,-108.02,NU
2099,BATHURST INLET,66.84,-108.01,NU
2100,BERNARD HARBOUR,68.78,-114.83,NU
2101,BERNARD HARBOUR,68.76,-114.94,NU
2102,CAPE PEEL,69.05,-107.32,NU
2103,CHESTERFIELD,63.33,-90.72,NU
2104,CHESTERFIELD INLET A,63.35,-90.73,NU
2105,CHESTERFIELD INLET,63.75,-91.83,NU
2106,CHESTERFIELD INLET A,63.35,-90.73,NU
2107,CHESTERFIELD INLET A,63.35,-90.73,NU
2108,CLINTON POINT,69.58,-120.8,NU
2109,CONTWOYTO LAKE,65.48,-110.37,NU
2110,COPPERMINE,67.83,-115.12,NU
2111,KUGLUKTUK A,67.82,-115.14,NU
2112,KUGLUKTUK A,67.82,-115.14,NU
2113,KUGLUKTUK CLIMATE,67.82,-115.14,NU
2114,KUGLUKTUK A,67.82,-115.14,NU
2115,ARVIAT A,61.1,-94.07,NU
2116,BACK RIVER (AUT),66.09,-96.51,NU
2117,CORAL HARBOUR A,64.19,-83.36,NU
2118,CORAL HARBOUR A,64.19,-83.36,NU
2119,CORAL HARBOUR A,64.19,-83.36,NU
2120,CORAL HARBOUR RCS,64.18,-83.35,NU
2121,ELLICE RIVER (AUT),67.72,-104.47,NU
2122,ENNADAI LAKE,61.13,-100.9,NU
2123,ENNADAI LAKE (AUT),61.13,-100.88,NU
2124,ARVIAT CLIMATE,61.1,-94.07,NU
2125,BROWN RIVER,66.03,-91.83,NU
2126,GJOA HAVEN A,68.64,-95.85,NU
2127,GJOA HAVEN A,68.64,-95.85,NU
2128,GJOA HAVEN A,68.64,-95.85,NU
2129,GJOA HAVEN AWOS A,68.64,-95.85,NU
2130,GJOA HAVEN CLIMATE,68.64,-95.85,NU
2131,HARDING RIVER,68.84,-117.0,NU
2132,HAT ISLAND,68.32,-100.09,NU
2133,HUDSON BAY SITE 1,58.5,-87.17,NU
2134,HUDSON BAY SITE 2,58.5,-86.78,NU
2135,HUDSON BAY SITE 3,58.02,-84.3,NU
2136,JENNY LIND ISLAND,68.75,-101.85,NU
2137,JENNY LIND ISLAND A,68.65,-101.73,NU
2138,LADY FRANKLIN POINT A,68.5,-113.22,NU
2139,LUPIN (AUT),65.77,-111.23,NU
2140,LUPIN A,65.76,-111.25,NU
2141,PELLY BAY,68.43,-89.72,NU
2142,KUGAARUK A,68.54,-89.81,NU
2143,KUGAARUK A,68.54,-89.8,NU
2144,PELLY BAY,68.44,-89.73,NU
2145,KUGAARUK CLIMATE,68.54,-89.8,NU
2146,KUGAARUK A,68.54,-89.81,NU
2147,RANKIN INLET,62.8,-92.07,NU
2148,RANKIN INLET A,62.82,-92.12,NU
2149,RANKIN INLET ARTC,62.82,-92.08,NU
2150,RANKIN INLET A,62.81,-92.11,NU
2151,ROBERTSON LAKE (AUT),65.1,-102.43,NU
2152,ROSS POINT,68.58,-111.1,NU
2153,SANIKILUAQ A,56.54,-79.25,NU
2154,SANIKILUAQ A,56.54,-79.25,NU
2155,SANIKILUAQ A,56.54,-79.25,NU
2156,SANIKILUAQ,56.54,-79.26,NU
2157,SHEPHERD BAY A,68.82,-93.43,NU
2158,SIMPSON LAKE,68.6,-91.95,NU
2159,SIMPSON LAKE,68.6,-92.02,NU
2160,STURT POINT,68.78,-103.35,NU
2161,STURT POINT NORTH,68.97,-103.77,NU
2162,WHALE COVE,62.18,-92.6,NU
2163,WHALE COVE A,62.24,-92.6,NU
2164,WHALE COVE A,62.24,-92.6,NU
2165,WHALE COVE A,62.24,-92.6,NU
2166,YATHKYED LAKE (AUT),62.71,-98.29,NU
2167,MALLOCH DOME (AUT),78.22,-101.05,NU
2168,CROKER RIVER,69.28,-119.22,NU
2169,DUBAWNT LAKE (AUT),63.23,-101.76,NU
2170,GJOA HAVEN,68.66,-95.87,NU
2171,LUPIN CS,65.76,-111.25,NU
2172,ALERT,82.52,-62.28,NU
2173,ALERT A,82.52,-62.28,NU
2174,ALERT BASE (AUT),82.5,-62.37,NU
2175,ALERT CLIMATE,82.5,-62.33,NU
2176,ALERT UA,82.5,-62.33,NU
2177,ARCTIC BAY,73.01,-85.05,NU
2178,ARCTIC BAY,73.03,-85.15,NU
2179,ARCTIC BAY A,73.01,-85.05,NU
2180,ARCTIC BAY A,73.01,-85.05,NU
2181,ARCTIC BAY CS,72.99,-85.01,NU
2182,BATHURST ISLAND,75.72,-98.42,NU
2183,BLACK TOP RIDGE (AUT),80.0,-85.42,NU
2184,BRAY ISLAND,69.22,-77.25,NU
2185,BRAY ISLAND,69.22,-77.23,NU
2186,BREVOORT ISLAND,63.34,-64.15,NU
2187,BROUGHTON ISLAND,67.54,-63.79,NU
2188,QIKIQTARJUAQ AWOS,67.55,-64.03,NU
2189,QIKIQTARJUAQ A,67.55,-64.03,NU
2190,QIKIQTARJUAQ CLIMATE,67.55,-64.03,NU
2191,BROUGHTON VILLAGE,67.55,-64.03,NU
2192,QIKIQTARJUAQ A,67.55,-64.03,NU
2193,QIKIQTARJUAQ A,67.55,-64.03,NU
2194,BYRON BAY A,68.75,-109.07,NU
2195,CAMBRIDGE BAY A,69.11,-105.14,NU
2196,CAMBRIDGE BAY A,69.11,-105.14,NU
2197,CAMBRIDGE BAY GSN,69.11,-105.14,NU
2198,CAMBRIDGE BAY A,69.11,-105.14,NU
2199,KINNGAIT AIRPORT,64.23,-79.53,NU
2200,CAPE DORSET AWOS,64.23,-76.53,NU
2201,CAPE DORSET A,64.23,-76.53,NU
2202,KINNGAIT,64.23,-76.53,NU
2203,KINNGAIT AIRPORT,64.23,-76.53,NU
2204,CAPE DYER,66.65,-61.38,NU
2205,CAPE DYER A,66.58,-61.62,NU
2206,CAPE HERSCHEL,78.62,-74.7,NU
2207,CAPE HOOPER,68.47,-66.8,NU
2208,CAPE LIVERPOOL,73.67,-78.29,NU
2209,CAPE PEEL WEST,69.04,-107.82,NU
2210,CAPE MCLAUGHLIN,68.66,-85.59,NU
2211,CLYDE A,70.49,-68.52,NU
2212,CLYDE AWOS,70.49,-68.52,NU
2213,CLYDE RIVER CLIMATE,70.48,-68.52,NU
2214,CLYDE RIVER A,70.49,-68.52,NU
2215,CLYDE RIVER A,70.49,-68.52,NU
2216,COBURG ISLAND,75.92,-79.0,NU
2217,CAPE MERCY,64.96,-63.58,NU
2218,DEVON ISLAND,74.67,-84.67,NU
2219,DEWAR LAKES,68.65,-71.17,NU
2220,DUNDAS HARBOUR,74.53,-82.38,NU
2221,DURBAN ISLAND,67.1,-62.15,NU
2222,EAST DRAKE,76.42,-107.82,NU
2223,EDINBURGH ISLAND,68.49,-110.88,NU
2224,EKALUGAD FIORD,68.72,-68.55,NU
2225,EUREKA CLIMATE,79.99,-85.93,NU
2226,EUREKA A,79.98,-85.93,NU
2227,EUREKA A,79.99,-85.81,NU
2228,EUREKA A,79.99,-85.81,NU
2229,FORT ROSS,71.92,-94.25,NU
2230,FORT ROSS,72.02,-94.2,NU
2231,GATESHEAD ISLAND,70.63,-100.27,NU
2232,GRISE FIORD A,76.43,-82.91,NU
2233,GLADMAN POINT,68.68,-97.81,NU
2234,GLADMAN POINT A,68.67,-97.8,NU
2235,GRANT (AUT),82.5,-65.08,NU
2236,GRISE FIORD,76.42,-82.95,NU
2237,GRISE FIORD,76.42,-82.9,NU
2238,HALL BEACH A,68.78,-81.24,NU
2239,GRISE FIORD CLIMATE,76.42,-82.9,NU
2240,HALL BEACH AWOS,68.78,-81.24,NU
2241,SANIRAJAK,68.78,-81.24,NU
2242,SANIRAJAK AIRPORT,68.78,-81.24,NU
2243,SANIRAJAK AIRPORT,68.78,-81.24,NU
2244,GRISE FIORD A,76.43,-82.91,NU
2245,IDA (AUT),81.58,-69.38,NU
2246,IGLOOLIK,69.38,-81.8,NU
2247,IGLOOLIK A,69.36,-81.82,NU
2248,IGLOOLIK A,69.37,-81.82,NU
2249,IGLOOLIK A,69.36,-81.82,NU
2250,IQALUIT A,63.75,-68.55,NU
2251,IQALUIT AWOS,63.75,-68.55,NU
2252,IQALUIT CLIMATE,63.75,-68.54,NU
2253,IQALUIT UA,63.75,-68.55,NU
2254,IQALUIT A,63.76,-68.56,NU
2255,ISACHSEN,78.78,-103.53,NU
2256,ISACHSEN (AUT),78.79,-103.55,NU
2257,KEITH BAY,68.4,-88.22,NU
2258,KILLINEK,60.42,-64.85,NU
2259,KIMMIRUT A,62.85,-69.88,NU
2260,KIMMIRUT A,62.85,-69.88,NU
2261,KIVITOO,67.97,-64.92,NU
2262,LAKE HARBOUR,62.83,-69.92,NU
2263,LAKE HAZEN,81.82,-71.3,NU
2264,LONGSTAFF BLUFF,68.9,-75.14,NU
2265,MACKAR INLET,68.3,-85.67,NU
2266,MARY RIVER,71.32,-79.33,NU
2267,MATHESON POINT,68.83,-95.32,NU
2268,MEIGHEN ISLAND ICE CAP,79.97,-99.15,NU
2269,MT ARTHUR (AUT),81.33,-74.77,NU
2270,NADLUARDJUK LAKE,68.62,-73.21,NU
2271,NANISIVIK A,72.98,-84.62,NU
2272,NANISIVIK AWOS,72.98,-84.62,NU
2273,NOTTINGHAM ISLAND,63.12,-77.93,NU
2274,KILLINEK (AUT),60.42,-64.85,NU
2275,LONGSTAFF BLUFF A,68.93,-75.28,NU
2276,PADLOPING ISLAND,67.03,-62.73,NU
2277,PANGNIRTUNG,66.14,-65.71,NU
2278,PANGNIRTUNG 1925 CLIMATE,66.13,-65.73,NU
2279,PANGNIRTUNG A,66.15,-65.71,NU
2280,PANGNIRTUNG AWOS,66.13,-65.7,NU
2281,PANGNIRTUNG A,66.15,-65.71,NU
2282,PANGNIRTUNG A,66.15,-65.71,NU
2283,POLARIS MINE LITTLE CORNWALLIS ISLAND,75.38,-96.92,NU
2284,POND INLET,72.68,-77.98,NU
2285,POND INLET A,72.69,-77.97,NU
2286,POND INLET AWOS,72.69,-77.97,NU
2287,POND INLET CLIMATE,72.69,-77.96,NU
2288,POND INLET A,72.69,-77.97,NU
2289,POND INLET A,72.69,-77.97,NU
2290,REA POINT,75.38,-105.72,NU
2291,REPULSE BAY A,66.52,-86.22,NU
2292,NAUJAAT A,66.52,-86.22,NU
2293,NAUJAAT A,66.52,-86.22,NU
2294,RESOLUTE BAY A,74.72,-94.97,NU
2295,RESOLUTE BAY A,74.72,-94.97,NU
2296,RESOLUTE CARS,74.72,-94.97,NU
2297,RESOLUTE CS,74.72,-94.98,NU
2298,RESOLUTION ISLAND,61.3,-64.88,NU
2299,RESOLUTION ISLAND,61.58,-64.65,NU
2300,ROWLEY ISLAND,69.08,-79.03,NU
2301,SARCPA LAKE,68.55,-83.32,NU
2302,SKULL POINT (AUT),80.0,-86.43,NU
2303,STEFANSSON ISLAND,73.77,-105.3,NU
2304,SPENCE BAY,69.53,-93.52,NU
2305,STRATHCONA SOUND,73.03,-84.55,NU
2306,SVARTEVAEG,81.16,-91.82,NU
2307,TALOYOAK A,69.55,-93.58,NU
2308,TALOYOAK A,69.55,-93.58,NU
2309,TALOYOAK A,69.55,-93.58,NU
2310,WAGER BAY (AUT),65.88,-89.45,NU
2311,WEST BAFFIN ISLAND,68.62,-73.2,NU
2312,YANKEE (AUT),80.7,-81.0,NU
2313,LAILOR RIVER,69.11,-83.54,NU
2314,MEIGHEN ISLAND NORTH,80.07,-99.3,NU
2315,MEIGHEN ISLAND NORTH ICE,80.03,-99.23,NU
2316,MEIGHEN ISLAND WEST,79.97,-99.5,NU
2317,KANGOK FIORD,68.65,-69.13,NU
2318,KIMMIRUT A,62.85,-69.88,NU
2319,NANGMAGVIK LAKE,74.14,-119.99,NT
2320,CAPE NOREM,77.47,-110.47,NT
2321,CAPE PROVIDENCE,74.46,-112.16,NT
2322,HOLMAN,70.73,-117.78,NT
2323,ULUKHAKTOK A,70.76,-117.81,NT
2324,ULUKHAKTOK A,70.76,-117.81,NT
2325,ULUKHAKTOK A,70.76,-117.81,NT
2326,HOLMAN CS,70.76,-117.8,NT
2327,JOHNSON POINT A,72.77,-118.5,NT
2328,MOULD BAY A,76.23,-119.33,NT
2329,MOULD BAY CAMP,76.23,-119.32,NT
2330,SACHS HARBOUR CLIMATE,71.99,-125.25,NT
2331,SACHS HARBOUR A,71.99,-125.24,NT
2332,SACHS HARBOUR A,72.0,-125.27,NT
2333,SACHS HARBOUR A,71.99,-125.24,NT
2334,THOMSEN RIVER,73.23,-119.54,NT
2335,MOULD BAY CS,76.24,-119.35,NT
2336,ABEE AGDM,54.28,-112.97,AB
2337,ALBERT HALL AGCM,53.11,-111.18,AB
2338,ALDER FLATS LO,52.8,-114.82,AB
2339,ALLIANCE,52.43,-111.78,AB
2340,ALLIANCE AGCM,52.32,-111.78,AB
2341,ALLIANCE GREENVIEW,52.38,-111.8,AB
2342,ALLIANCE SOUTH,52.42,-111.78,AB
2343,AMISK,52.68,-111.12,AB
2344,ANDREW,54.02,-112.23,AB
2345,ANDREW AGDM,53.92,-112.28,AB
2346,ARMENA,53.13,-112.95,AB
2347,AURORA LO,52.65,-115.72,AB
2348,BASELINE LO,52.13,-115.42,AB
2349,BASHAW,52.68,-112.87,AB
2350,BATTLE HEADWATERS,52.93,-114.2,AB
2351,BEAVER HILLS WEST,53.53,-112.53,AB
2352,BELLIS,54.18,-112.17,AB
2353,BELLIS,54.13,-112.15,AB
2354,BELLSHILL AGCM,52.58,-111.47,AB
2355,BIRCH LAKE,53.38,-111.77,AB
2356,BITTERN LAKE,53.07,-113.0,AB
2357,BLACKSTONE LO,52.78,-116.35,AB
2358,BODO AGDM,52.12,-110.1,AB
2359,BRAZEAU LO,53.02,-115.42,AB
2360,BREMNER,53.58,-113.28,AB
2361,BRETON,53.17,-114.48,AB
2362,BRETON PLOTS,53.09,-114.44,AB
2363,BRETON TOWN,53.12,-114.47,AB
2364,BRIARFIELD,53.73,-111.05,AB
2365,BRIGHTVIEW,52.98,-113.72,AB
2366,BROWNFIELD,52.32,-111.47,AB
2367,BRUDERHEIM,53.78,-112.93,AB
2368,BUCK MOUNTAIN,53.02,-114.7,AB
2369,BUSBY,54.0,-113.89,AB
